timestamp,AABA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,XOM,y,forecasts,scores
2012-06-08,15.52,81.66,55.13,69.66,86.83,16.56,99.89,45.7,18.98,288.21,93.63,51.21,193.71,25.88,62.54,32.77,37.08,86.4,85.18,38.48,29.21,26.84,21.95,63.04,61.81,56.84,75.16,41.69,66.19,80.08,218.61,193.24036150435154,25.369638495648474
2012-06-11,15.73,83.96,56.46,70.61,89.2,16.87,101.99,46.35,19.35,292.4,96.01,52.59,196.6,26.55,62.97,34.37,37.86,88.98,86.54,38.62,29.73,27.28,22.25,62.99,62.92,58.22,76.18,42.61,68.39,81.62,217.49,194.7138832837742,22.7761167162258
2012-06-12,15.35,82.07,55.16,70.93,85.82,16.57,100.2,45.75,19.16,285.17,92.91,51.54,192.14,26.12,62.16,32.88,37.49,87.0,85.67,38.61,29.1,26.9,22.16,62.5,61.65,57.47,73.63,42.67,67.67,80.74,217.65,195.02468378155015,22.625316218449854
2012-06-13,15.47,82.07,56.15,72.41,86.25,16.74,100.68,46.25,19.25,281.14,93.32,51.78,194.36,26.46,64.24,33.69,37.3,86.95,86.3,38.4,29.22,26.8,22.17,62.61,61.66,57.72,74.35,42.83,67.59,80.94,215.52,195.55397387803697,19.96602612196304
2012-06-14,15.3,81.61,55.11,72.08,85.31,16.68,100.17,46.4,19.36,280.93,92.94,51.45,193.0,26.58,64.35,34.41,37.4,88.49,86.31,38.52,29.33,25.86,22.15,62.76,61.66,58.17,73.59,43.13,67.1,80.86,215.26,196.30012055207658,18.959879447923413
2012-06-15,15.44,81.57,55.48,72.09,86.4,16.97,103.0,47.41,19.87,280.45,93.68,52.09,196.08,27.02,65.9,34.89,38.06,90.14,87.57,39.02,29.59,25.06,22.82,63.53,63.5,59.69,74.23,43.9,68.05,82.57,215.29,197.01692564457423,18.273074355425763
2012-06-18,15.33,81.57,56.09,71.69,86.35,17.08,103.14,46.96,19.88,281.59,95.24,51.93,197.57,27.29,65.82,34.71,37.98,90.6,87.07,38.72,29.99,25.38,22.57,62.56,63.25,58.79,74.3,43.52,67.47,82.51,217.28,198.51531627847092,18.76468372152908
2012-06-19,15.52,83.34,56.19,72.36,87.57,17.28,103.99,47.43,19.87,287.08,94.3,52.75,198.83,27.59,66.4,34.99,38.12,89.97,87.82,38.95,30.19,25.36,22.72,62.41,63.37,59.58,75.59,43.99,68.09,83.73,223.26,198.88529493290378,24.374705067096215
2012-06-20,15.69,84.03,57.12,72.7,88.14,17.37,104.04,47.64,20.0,290.19,97.01,53.1,198.7,27.48,66.78,36.03,37.84,89.59,87.93,39.17,30.93,25.64,22.76,60.89,63.39,59.95,76.36,43.61,67.86,84.4,224.51,200.72594165493658,23.784058345063414
2012-06-21,15.74,83.63,57.59,73.35,87.09,17.51,103.46,47.8,19.99,290.21,96.8,52.81,199.07,27.51,66.55,36.49,37.9,89.09,88.04,39.36,30.96,25.32,22.76,60.36,63.96,59.83,76.56,43.34,68.49,85.04,223.84,201.73970231054966,22.100297689450343
2012-06-22,15.53,82.72,56.81,71.55,85.5,16.98,100.65,47.39,19.68,284.28,95.32,51.7,193.87,26.88,66.66,36.02,37.48,88.19,87.11,39.6,30.3,24.73,22.66,59.77,62.73,58.5,75.15,43.61,68.09,82.68,221.83,202.54395028680034,19.286049713199674
2012-06-25,15.51,82.47,56.29,71.81,83.95,17.01,99.34,47.22,19.48,283.95,92.36,51.59,192.48,26.6,66.26,35.26,37.23,88.0,85.87,39.91,30.3,24.6,22.05,59.54,62.87,58.59,74.7,43.61,67.06,81.22,220.3,204.2026526951002,16.097347304899813
2012-06-26,15.4,81.62,56.01,71.3,83.31,16.97,98.97,46.88,19.54,281.66,91.49,51.63,193.54,26.16,66.56,36.06,37.5,88.57,85.91,39.82,30.0,24.44,22.53,59.45,62.31,57.66,73.81,43.74,68.48,81.51,221.45,204.54406574588884,16.905934254111145
2012-06-27,15.41,82.14,56.34,70.98,82.63,16.87,101.46,47.27,19.91,284.13,91.19,51.9,192.14,26.11,66.42,35.64,37.62,89.26,86.39,40.08,30.19,24.73,22.44,59.24,62.34,59.5,73.98,43.93,68.59,82.81,225.01,205.4802465836643,19.529753416335694
2012-06-28,15.41,81.67,56.4,71.15,81.66,16.63,101.85,47.67,19.92,283.23,92.09,51.38,191.23,26.0,66.71,35.32,38.05,88.02,86.36,40.41,29.98,24.38,22.63,59.7,62.5,58.87,73.48,43.84,67.92,82.66,223.92,206.37137242525586,17.54862757474413
2012-06-29,15.61,82.57,57.65,73.06,84.32,16.79,105.32,48.52,20.42,287.77,96.01,52.26,194.55,26.28,67.3,36.7,38.56,89.08,88.62,40.89,30.45,21.96,22.83,60.65,63.67,60.34,73.94,44.42,68.94,84.78,224.7,207.30979792836524,17.390202071634747
2012-07-02,15.8,83.53,58.51,74.21,85.35,17.11,105.59,48.62,20.74,291.2,96.56,52.96,196.36,26.51,67.42,36.27,39.05,88.41,89.29,41.25,30.62,22.1,22.85,61.04,64.08,58.89,75.4,44.29,69.6,85.44,229.3,207.08076810885694,22.219231891143068
2012-07-03,15.83,84.98,58.72,73.08,83.9,17.02,106.29,48.67,20.38,290.3,97.13,51.87,195.46,26.72,67.96,35.96,39.44,88.21,89.11,41.73,30.23,22.34,22.94,61.13,63.74,56.39,74.85,44.98,69.65,85.69,229.14,207.65812247583642,21.481877524163565
2012-07-05,15.9,85.79,59.14,74.38,86.63,16.99,106.27,48.28,20.34,294.67,98.21,51.36,194.88,26.81,67.92,35.61,39.51,88.79,89.2,41.67,30.59,22.68,22.81,61.44,63.9,54.88,75.59,44.95,70.37,85.33,228.62,208.28090716867143,20.33909283132857
2012-07-06,15.8,86.73,58.54,73.78,85.25,16.88,104.99,47.77,20.16,296.52,94.64,51.79,193.92,26.44,67.51,33.92,39.01,89.22,88.81,41.33,30.61,22.9,22.57,61.22,63.52,55.29,74.72,44.26,70.73,84.26,226.35,207.59222917399697,18.757770826003025
2012-07-09,15.78,86.47,58.49,74.27,83.94,16.73,104.97,48.06,19.99,292.77,94.84,52.2,190.76,26.05,67.74,33.81,39.03,89.64,88.86,41.71,30.12,22.8,22.55,61.12,63.09,56.29,74.0,44.45,71.26,84.52,225.0,209.28123249013123,15.71876750986877
2012-07-10,15.83,88.28,59.04,74.63,83.56,16.76,104.87,48.17,20.04,295.39,94.86,52.44,190.3,25.85,67.97,34.22,39.26,90.03,89.08,42.18,30.08,22.65,22.72,61.71,63.24,56.27,75.73,44.9,71.93,84.08,226.25,209.08439260804153,17.165607391958474
2012-07-11,15.82,86.59,58.29,72.69,80.52,16.4,104.31,47.45,19.68,288.44,93.88,52.21,186.22,25.57,68.03,34.21,38.95,90.68,88.38,41.38,29.71,22.92,22.39,61.77,63.2,55.77,74.08,44.74,72.13,83.48,218.95,209.4183514061223,9.53164859387769
2012-07-12,15.63,85.75,57.47,71.2,78.98,16.16,104.31,47.38,19.5,283.84,94.34,51.07,184.25,25.16,67.62,34.33,38.52,89.27,86.6,42.87,29.15,22.98,22.31,62.84,62.03,55.88,71.66,44.65,72.07,83.41,216.61,209.99685321796736,6.613146782032658
2012-07-13,15.7,86.14,57.02,71.93,79.95,15.99,105.34,47.4,19.51,286.36,94.92,51.86,183.46,24.8,67.79,35.06,38.32,92.27,86.32,43.06,28.76,23.06,22.71,63.93,62.28,54.61,71.94,44.73,72.27,84.45,215.63,209.35790993715867,6.272090062841329
2012-07-16,15.69,86.45,58.06,73.13,81.85,16.21,105.71,47.96,19.51,288.47,97.73,51.81,185.58,25.23,68.47,35.76,38.55,92.15,88.12,43.22,29.48,23.45,22.72,64.62,63.14,55.18,73.44,45.12,72.92,84.83,216.6,209.21131340901573,7.388686590984264
2012-07-17,15.85,87.26,59.22,73.25,81.89,16.37,106.99,48.44,19.64,289.5,100.24,50.92,185.73,25.33,67.84,35.44,39.03,91.99,88.25,43.29,29.64,23.12,23.15,64.64,62.78,55.21,73.55,45.4,72.9,85.18,217.45,209.58939096783763,7.860609032162358
2012-07-18,15.64,86.66,58.29,72.71,80.53,16.25,106.79,49.14,19.65,288.78,97.35,50.59,184.15,25.2,68.74,34.75,38.82,91.44,88.75,43.93,29.6,23.12,23.53,64.83,63.01,55.54,73.66,45.44,72.89,85.34,216.15,210.47296073183873,5.6770392681612805
2012-07-19,15.71,87.33,57.66,73.99,82.96,16.73,107.92,49.39,19.94,293.36,96.6,51.01,193.4,26.35,69.25,35.02,38.76,92.59,90.87,43.95,30.51,23.8,23.6,64.95,64.52,57.39,74.92,45.05,72.85,86.02,220.73,211.23136397931808,9.498636020681914
2012-07-20,15.75,87.58,55.92,74.5,81.93,16.58,108.16,48.6,19.89,304.68,94.47,50.88,194.09,25.87,69.35,34.05,38.64,92.09,90.18,43.62,31.0,23.68,23.69,64.52,63.29,54.87,75.35,44.15,71.46,85.87,225.36,211.76942472904045,13.590575270959562
2012-07-23,15.7,84.91,54.73,72.31,79.66,16.06,107.25,47.77,19.56,300.54,91.94,50.11,189.78,25.05,68.14,33.24,38.28,89.22,88.44,43.22,29.57,23.01,23.47,64.4,61.9,54.37,73.76,44.21,71.62,84.8,224.72,212.31699406635494,12.403005933645062
2012-07-24,15.74,86.77,55.71,72.87,82.75,15.75,108.16,48.03,20.06,307.81,93.38,50.96,190.92,25.19,68.1,34.58,38.45,89.16,89.28,43.22,29.24,23.32,23.4,64.48,61.68,54.64,73.1,44.37,71.68,85.21,226.27,213.36795855924305,12.90204144075696
2012-07-25,15.52,82.07,55.82,74.2,85.13,15.2,106.52,48.33,20.06,304.46,95.06,51.49,190.31,25.02,67.67,34.98,38.48,88.36,88.69,42.91,29.24,23.38,23.39,64.12,61.17,51.5,72.44,43.88,72.26,85.14,222.0,214.4479123031489,7.552087696851089
2012-07-26,15.69,82.82,56.87,75.13,83.84,15.7,107.59,49.06,20.2,307.81,97.44,51.74,193.49,25.59,68.3,35.78,38.85,89.19,90.0,43.05,29.23,23.62,23.54,64.59,61.78,53.12,72.98,44.24,72.7,85.56,220.0,215.4716427765978,4.528357223402196
2012-07-27,15.88,82.14,58.06,75.58,83.18,15.51,109.38,49.89,20.63,309.75,98.41,52.99,195.1,25.68,68.95,36.01,39.52,89.34,90.94,43.75,29.48,24.2,23.67,64.68,62.08,51.81,73.44,44.66,73.84,86.59,225.25,217.38444345719313,7.865556542806871
2012-07-30,16.15,84.42,58.53,74.6,86.62,15.71,108.87,49.95,20.79,318.34,101.15,53.46,196.32,25.98,69.37,36.5,39.88,89.32,91.41,44.64,29.75,24.23,23.77,64.89,62.83,53.32,74.27,44.71,74.46,87.28,237.0,218.17021978715042,18.829780212849585
2012-07-31,16.0,86.18,58.19,74.82,85.77,15.87,109.55,49.78,20.75,314.44,100.26,52.98,196.5,25.76,69.25,36.11,40.35,89.11,91.0,44.45,29.48,23.76,23.91,64.79,63.0,52.74,74.64,44.9,74.76,87.37,235.1,220.11142217229587,14.98857782770412
2012-08-01,15.86,87.99,57.52,74.32,85.0,16.01,109.72,49.19,20.86,318.97,101.27,52.31,196.96,25.83,69.48,36.19,40.48,89.49,91.65,44.45,29.59,23.38,23.92,64.87,63.18,51.21,74.9,45.43,74.7,87.02,234.14,222.49288082046263,11.647119179537356
2012-08-02,15.86,86.12,56.38,72.39,82.46,15.8,109.46,48.6,20.52,313.07,98.5,51.54,194.12,25.74,68.81,35.62,40.36,89.07,90.11,44.04,29.21,23.0,23.81,63.66,62.77,50.75,74.26,45.07,73.05,86.1,230.56,223.2192344173043,7.3407655826956955
2012-08-03,15.89,87.66,57.2,73.13,84.53,16.08,111.14,49.81,20.82,320.32,99.35,52.2,196.48,26.25,68.98,35.82,40.1,90.17,91.03,44.44,29.53,23.4,24.1,64.71,63.66,51.38,74.92,45.13,74.74,87.07,234.03,226.9373804809987,7.092619519001289
2012-08-06,16.0,88.18,57.81,73.21,85.73,16.49,110.75,49.97,20.97,320.12,101.25,52.41,198.76,26.22,69.18,36.24,40.5,89.77,92.0,44.2,30.0,23.68,24.24,65.23,63.89,51.86,77.22,44.65,74.92,87.55,235.56,228.35562977190125,7.204370228098753
2012-08-07,16.09,88.97,57.38,73.27,87.0,16.84,111.6,50.01,21.14,321.22,102.38,52.25,199.43,26.46,68.81,36.57,40.42,89.71,91.7,44.54,30.07,23.91,24.0,65.92,63.56,51.38,77.2,44.8,74.41,87.88,234.13,230.96517437548403,3.16482562451597
2012-08-08,16.15,88.48,57.53,74.03,86.49,17.04,111.5,49.36,21.05,319.84,102.5,52.13,198.27,26.48,68.29,36.85,39.86,86.87,91.48,43.98,30.21,23.94,23.71,66.01,63.1,52.3,78.06,44.33,73.65,87.75,235.29,233.92927717048482,1.3607228295151685
2012-08-09,16.16,88.26,57.55,74.61,87.41,17.61,112.26,50.28,20.94,322.58,102.41,52.54,198.62,26.64,68.33,36.72,39.74,87.58,91.5,43.89,30.39,23.91,23.83,66.59,63.77,52.57,77.47,44.18,74.28,87.84,233.93,234.56190772562465,0.631907725624643
2012-08-10,15.25,88.39,56.22,73.87,88.26,17.49,111.96,49.9,21.0,319.61,103.37,52.95,197.87,26.7,68.12,36.76,39.58,87.25,91.37,43.98,30.5,23.66,23.86,66.68,63.71,51.84,76.72,44.13,73.85,87.67,233.08,235.81515164488818,2.7351516448881625
2012-08-13,15.03,89.06,55.77,73.71,88.84,17.54,113.32,49.53,21.04,324.03,102.55,53.15,198.88,26.76,68.39,36.87,39.15,88.46,92.29,44.58,30.35,23.58,23.81,66.56,63.82,51.64,77.72,44.44,73.41,88.1,232.23,237.25404413178802,5.024044131788031
2012-08-14,15.04,90.27,56.37,74.3,89.49,17.4,113.7,49.93,21.08,329.95,104.15,54.15,198.88,26.8,68.74,37.42,39.6,88.07,92.36,44.5,30.3,24.03,23.85,66.53,63.78,52.19,77.69,44.34,73.84,88.17,234.71,239.75644064502896,5.046440645028952
2012-08-15,14.77,90.19,56.07,73.34,87.25,17.15,112.13,49.65,20.86,335.48,103.35,54.75,198.9,26.23,68.51,37.07,39.42,88.27,92.0,44.26,30.11,23.72,23.98,66.86,63.52,51.9,77.25,44.15,73.91,88.19,232.26,240.51418691629098,8.25418691629099
2012-08-16,14.81,90.17,56.74,73.1,87.74,18.63,112.72,49.99,20.87,334.09,103.26,55.0,198.77,26.44,68.44,37.18,39.4,87.94,92.75,44.02,30.36,23.55,24.07,66.58,63.8,52.84,77.42,44.11,72.58,88.19,237.72,242.56994543339914,4.849945433399142
2012-08-17,15.02,91.43,57.51,73.69,89.86,19.03,113.31,50.35,21.1,337.4,103.81,56.26,201.08,26.57,68.12,37.2,39.66,87.68,93.93,44.04,30.92,23.76,24.07,66.87,64.34,53.64,79.45,44.19,72.41,88.89,240.6,244.28879898198457,3.6887989819845757
2012-08-20,14.99,92.86,57.37,73.61,89.74,19.0,112.69,50.32,20.95,338.09,103.32,56.57,200.69,26.22,67.8,36.92,39.54,87.17,94.0,43.35,30.82,24.06,23.71,66.93,64.98,52.97,80.28,43.93,72.01,88.07,241.37,244.40510074352267,3.035100743522662
2012-08-21,14.95,95.83,57.0,74.09,91.0,19.0,112.81,50.41,20.96,336.89,105.69,56.67,200.99,26.33,67.69,37.63,39.41,88.26,93.98,43.5,30.76,23.98,23.9,66.76,65.63,53.44,80.11,43.71,72.3,88.14,240.88,245.41366437282645,4.5336643728264505
2012-08-22,14.95,93.49,56.54,73.34,90.04,19.07,111.9,49.6,20.77,334.02,104.77,56.3,198.64,25.89,67.63,37.88,39.14,88.63,92.56,42.95,30.59,23.94,23.59,66.57,65.17,53.43,79.05,42.78,71.35,87.2,239.4,245.50130307032504,6.101303070325031
2012-08-23,14.9,95.16,56.6,72.09,88.64,19.15,112.08,49.61,20.74,337.47,104.59,56.58,197.04,25.58,67.8,37.81,38.81,88.66,92.65,42.91,30.39,23.92,23.77,66.8,65.38,53.99,79.4,42.54,71.8,87.79,242.14,247.8702523485407,5.730252348540716
2012-08-24,14.82,94.22,56.42,70.32,86.92,19.04,110.77,49.08,20.59,338.14,103.56,56.39,194.96,25.05,67.22,36.94,38.07,88.21,92.03,42.64,30.25,23.86,23.72,66.6,64.78,53.87,79.05,42.21,71.39,87.16,241.68,248.08670551242304,6.406705512423031
2012-08-27,14.92,97.14,57.6,70.95,87.65,19.24,112.18,49.49,20.82,331.83,105.12,57.08,197.96,24.86,67.54,37.31,38.56,89.13,92.92,42.98,30.93,24.23,23.92,66.93,65.48,54.12,80.3,43.1,72.17,88.07,245.79,235.48339137225406,10.30660862774593
2012-08-28,14.84,96.43,57.18,71.18,86.37,19.31,111.84,49.44,20.76,332.83,104.46,56.24,195.56,24.79,67.31,37.1,38.14,89.44,92.36,42.97,30.7,24.05,23.83,66.87,65.0,54.4,80.36,42.69,72.18,87.57,243.97,250.2911607343577,6.321160734357704
2012-08-29,14.73,96.46,57.59,71.64,85.58,19.22,112.33,49.64,20.82,339.02,105.36,56.69,195.13,24.93,67.28,37.32,38.05,89.09,92.5,42.95,30.65,24.74,23.91,66.97,64.97,54.53,80.77,42.72,72.61,88.07,246.78,251.41887725265354,4.638877252653543
2012-08-30,14.81,95.81,57.21,71.05,85.56,19.08,111.49,49.72,20.72,342.46,104.74,56.71,194.77,24.57,67.23,37.06,37.38,88.84,92.05,42.86,30.53,24.47,23.87,66.64,64.48,54.46,79.53,42.95,72.63,87.38,246.99,250.81197025784192,3.8219702578419117
2012-08-31,14.79,95.32,57.55,71.27,85.18,19.1,111.67,49.64,20.76,342.34,105.41,56.81,194.31,24.5,67.45,37.14,37.41,89.04,92.44,43.33,30.6,24.52,23.88,67.14,64.9,54.84,79.79,42.99,72.59,87.61,248.07,252.25499677485178,4.184996774851783
2012-09-04,14.64,95.11,58.35,70.7,83.68,18.99,112.0,49.54,20.63,342.62,105.55,56.79,196.61,25.03,67.49,36.98,37.52,89.51,92.03,43.14,30.45,24.3,23.85,67.31,64.84,54.36,79.0,42.8,73.15,87.2,248.27,252.7171561647241,4.447156164724078
2012-09-05,14.86,96.51,58.41,71.38,82.6,19.0,111.6,50.14,20.55,340.34,106.9,56.97,194.41,24.4,67.44,37.08,37.36,89.3,91.92,43.39,30.22,24.38,23.91,67.21,64.57,54.74,78.32,43.63,73.86,87.52,247.61,252.6576779145345,5.047677914534489
2012-09-06,15.13,96.17,57.52,72.37,83.55,19.07,111.57,50.7,20.87,343.32,110.61,56.5,196.26,24.47,67.71,37.58,37.78,89.59,92.37,43.65,30.5,24.44,24.1,67.68,64.62,54.55,78.74,44.08,73.98,87.89,248.23,255.16574872167402,6.935748721674031
2012-09-07,15.12,96.86,57.36,72.87,87.26,19.55,112.97,51.87,21.32,350.35,113.8,57.76,199.12,24.13,67.97,39.04,38.38,91.08,93.38,44.43,31.04,24.83,24.31,68.16,65.4,54.97,80.1,44.1,74.7,89.27,253.85,256.28185155249196,2.4318515524919633
2012-09-10,15.19,97.21,57.89,72.31,87.94,19.43,114.2,51.61,21.48,355.23,116.06,57.48,199.39,23.95,67.99,39.23,37.96,90.95,92.27,43.97,30.83,24.81,24.2,68.41,65.18,55.01,79.2,43.79,73.89,89.82,259.0,258.23877942026445,0.76122057973555
2012-09-11,15.09,95.02,57.29,71.19,87.7,19.12,114.07,51.47,21.49,349.33,115.23,57.23,200.55,23.3,68.36,38.8,37.63,91.87,90.73,44.35,30.69,24.86,24.08,68.43,65.4,53.71,78.62,44.18,73.72,89.75,257.6,257.82562675078947,0.22562675078944494
2012-09-12,15.3,95.26,57.18,71.43,89.49,19.11,114.23,51.6,21.67,345.05,117.4,56.85,203.52,23.39,68.37,39.88,37.79,91.47,91.6,44.35,30.94,24.96,24.16,68.35,67.07,52.68,78.84,44.29,74.06,89.63,256.5,259.8610116125622,3.3610116125622085
2012-09-13,15.38,96.77,57.39,70.68,88.63,19.06,114.73,51.73,21.77,346.89,117.99,57.07,204.38,23.01,68.01,39.84,37.73,90.54,90.92,44.08,30.89,24.84,24.04,67.89,67.44,52.64,78.93,44.85,73.95,89.71,254.94,260.64469148386286,5.7046914838628595
2012-09-14,15.7,98.56,59.24,72.02,92.21,19.36,116.93,52.45,22.2,355.15,121.26,58.72,206.24,23.45,68.91,41.96,38.55,91.87,92.86,44.55,31.01,24.73,24.18,68.81,68.46,54.7,81.0,45.23,74.84,91.5,261.4,262.9351366858321,1.5351366858321285
2012-09-17,15.81,99.91,59.25,70.77,92.94,19.16,117.17,52.32,21.93,354.41,120.32,59.2,205.55,23.29,68.49,41.0,38.16,91.75,93.66,43.48,31.19,24.08,23.68,68.88,68.56,54.59,82.38,44.44,74.36,91.92,261.25,264.4967229293601,3.2467229293600894
2012-09-18,15.65,99.98,58.93,69.86,91.77,19.06,116.99,52.03,21.99,354.24,119.43,58.97,206.88,23.31,68.08,41.05,38.38,92.04,93.78,43.76,31.1,24.42,23.94,69.19,68.39,54.33,81.58,44.68,73.85,91.43,258.48,266.6167957457322,8.136795745732172
2012-09-19,15.96,100.04,58.63,70.74,93.3,19.18,117.09,51.78,22.3,359.11,120.37,59.18,207.55,23.5,68.75,41.33,38.66,93.24,92.88,44.12,31.09,25.06,24.04,69.1,68.74,55.06,81.36,45.0,74.25,91.48,259.45,268.7537252411033,9.303725241103336
2012-09-20,15.76,99.88,58.4,69.35,92.99,19.03,116.14,52.43,22.19,362.6,117.64,59.19,205.85,23.09,68.41,40.96,38.39,92.78,93.2,44.36,30.95,24.6,24.13,69.11,67.92,54.69,81.39,45.0,74.32,90.14,260.03,269.73761085679547,9.707610856795498
2012-09-21,15.72,100.34,58.45,70.09,93.42,19.15,118.53,52.94,22.55,366.47,118.36,59.58,207.36,23.22,69.05,41.53,38.73,93.63,94.06,44.95,31.43,24.38,24.46,69.7,68.37,55.09,81.19,45.72,74.96,92.03,261.74,271.40339074906393,9.663390749063922
2012-09-24,15.69,98.12,57.56,69.45,90.45,18.86,117.55,52.67,22.4,365.87,116.34,59.35,205.02,22.93,68.88,40.61,37.81,93.33,92.85,44.95,30.98,23.9,24.45,69.34,68.53,56.08,80.43,45.8,74.2,91.31,255.22,273.35607400104965,18.13607400104965
2012-09-25,16.09,98.32,57.8,70.29,88.66,18.95,118.18,52.89,22.39,376.9,117.13,59.83,205.6,22.95,69.01,41.55,38.21,93.91,93.95,45.22,30.95,23.8,24.84,69.7,68.75,56.22,80.09,45.88,74.91,92.11,256.33,274.901861240357,18.57186124035701
2012-09-26,15.71,95.53,57.14,69.34,86.9,18.69,116.82,52.42,22.16,375.3,113.22,59.58,205.05,22.57,69.5,40.15,37.78,92.89,92.88,45.11,30.28,23.74,24.91,69.49,68.44,56.34,78.9,45.62,74.16,91.72,252.4,276.89921651795186,24.49921651795185
2012-09-27,15.9,94.9,56.66,70.4,87.84,18.68,116.78,52.12,22.24,380.35,113.74,59.42,204.37,22.76,69.09,40.4,38.06,93.38,92.89,45.07,30.17,23.95,24.87,69.41,68.26,56.29,78.85,45.8,74.37,91.83,250.54,279.16488206241837,28.62488206241838
2012-09-28,16.01,96.96,56.46,69.75,86.36,19.0,116.88,52.41,22.77,377.45,115.01,59.68,205.66,23.06,68.77,40.42,38.17,92.01,92.47,45.05,30.18,23.26,25.0,69.25,68.08,55.95,77.48,45.63,73.86,91.48,256.14,279.9301802501763,23.79018025017632
2012-10-01,16.0,95.88,57.18,69.86,86.72,19.23,116.92,52.31,22.72,379.9,116.67,60.77,208.01,22.75,68.92,40.88,38.16,92.11,92.9,44.97,29.81,23.73,24.8,69.33,68.76,55.72,78.56,45.64,73.8,91.79,255.4,281.01006951580075,25.610069515800745
2012-10-02,16.03,94.54,57.99,70.11,85.63,19.09,117.65,52.13,22.93,382.98,117.55,60.87,210.96,22.89,69.12,41.14,38.56,92.17,94.23,45.43,29.68,24.02,25.18,69.53,68.47,56.46,78.58,45.97,73.98,92.12,252.8,281.72617223386106,28.926172233861053
2012-10-03,16.0,94.98,57.16,69.9,85.51,18.96,117.65,51.72,22.86,378.24,117.62,60.45,209.94,22.86,69.19,40.83,38.32,91.1,93.81,45.5,29.75,23.73,25.11,69.02,68.74,56.98,78.57,45.98,74.03,91.65,251.21,282.2764461112067,31.066446111206716
2012-10-04,16.22,95.89,57.8,70.24,85.52,19.01,116.64,52.72,22.95,381.76,118.66,61.84,210.28,22.58,69.1,41.16,38.46,90.9,94.05,45.9,29.97,23.58,25.42,69.36,69.28,57.15,78.93,46.41,74.51,92.08,256.01,282.7655479493573,26.75554794935732
2012-10-05,16.27,95.03,58.66,70.26,86.85,19.04,117.42,52.84,23.04,385.74,120.83,61.97,211.15,22.66,69.46,42.04,38.49,91.49,94.74,46.42,30.23,24.04,25.46,69.78,69.89,58.1,79.1,46.93,74.94,92.59,261.2,281.2340695175924,20.0340695175924
2012-10-08,16.02,92.41,58.49,70.72,84.94,18.99,117.19,52.37,22.87,380.88,118.28,62.98,210.02,22.62,69.6,41.33,38.54,90.97,94.55,46.17,29.64,23.75,25.46,69.48,69.27,57.59,78.19,47.01,75.16,92.15,257.67,281.31568826299826,23.64568826299825
2012-10-09,16.03,91.24,58.88,70.7,85.72,18.93,117.52,52.32,22.94,380.22,119.39,61.59,209.95,22.16,68.62,41.77,38.5,91.46,95.29,46.21,29.68,23.73,25.31,68.92,69.53,57.6,78.21,46.56,75.16,92.83,258.67,281.2210510594363,22.551051059436304
2012-10-10,15.83,91.39,58.41,70.8,83.89,18.8,114.64,51.39,22.61,371.3,119.5,60.51,207.82,21.9,68.38,41.55,38.65,92.94,93.95,46.17,29.15,23.72,25.34,68.79,69.43,57.42,77.2,46.07,74.65,91.8,252.0,282.0321398467526,30.032139846752614
2012-10-11,15.94,92.4,58.3,70.9,83.39,18.47,113.37,51.33,22.59,376.83,120.95,59.95,206.57,21.87,68.21,42.37,38.2,92.66,93.86,45.89,29.22,23.66,25.28,68.33,69.75,57.54,76.52,45.95,76.6,91.57,248.0,278.7925166304207,30.79251663042072
2012-10-12,15.9,89.94,58.34,71.08,83.0,18.26,113.08,50.55,22.58,376.3,121.62,59.25,205.64,21.58,68.18,41.6,38.26,92.57,92.95,45.6,28.97,23.76,25.16,68.23,69.39,57.75,76.0,45.27,75.42,91.51,243.18,273.933615126828,30.75361512682798
2012-10-15,15.85,90.34,57.78,71.85,82.91,18.49,112.16,50.59,22.54,371.34,121.7,59.88,208.88,21.53,68.18,41.91,38.09,92.78,92.71,45.74,29.37,23.67,25.17,68.27,68.86,57.14,76.13,44.48,75.87,91.35,242.85,274.6270667053791,31.7770667053791
2012-10-16,15.82,90.77,57.89,72.76,83.59,18.63,113.48,51.17,22.79,370.44,124.23,60.86,209.94,21.99,69.3,42.79,38.18,93.97,94.02,46.74,29.45,24.07,25.69,68.96,69.97,57.19,76.68,44.56,77.6,91.89,244.87,272.34124026550296,27.471240265502956
2012-10-17,15.85,92.7,58.91,73.74,85.62,18.57,114.36,51.4,22.77,372.35,123.32,61.29,201.21,21.27,69.73,42.93,38.06,93.96,94.94,47.08,29.3,24.23,25.86,68.55,70.84,57.58,77.73,44.15,77.33,92.62,243.37,272.06122288548823,28.69122288548823
2012-10-18,16.23,91.37,58.83,73.52,86.38,18.61,114.55,52.26,22.81,378.15,123.8,61.39,199.91,21.82,70.87,43.09,37.76,93.67,94.68,47.29,29.65,24.42,25.69,69.45,73.51,55.8,78.33,44.94,77.02,92.97,247.77,269.7880930424286,22.018093042428603
2012-10-19,16.0,90.15,57.65,74.03,85.33,18.58,114.9,52.5,22.51,353.14,124.46,61.76,195.29,21.67,72.11,42.8,37.93,90.07,94.61,47.94,29.05,24.38,25.95,69.36,73.93,56.01,78.82,45.97,76.58,93.57,245.16,267.1535955839821,21.993595583982113
