,y,forecasts,scores
265,5.849056603773595,5.782489059855452,0.0665675439181425
266,6.214689265536721,6.625136782142657,0.4104475166059353
267,5.981308411214958,6.985199000888922,1.003890589673964
268,5.555555555555558,6.823558186485712,1.2680026309301544
269,5.719557195571956,6.268534971100289,0.5489777755283329
270,5.494505494505497,5.608154235393437,0.1136487408879398
271,5.464480874316946,5.694098993820358,0.2296181195034119
272,5.063291139240511,5.773574544580428,0.7102834053399167
273,5.035971223021574,6.786028152304972,1.7500569292833985
274,5.197132616487465,6.548573829607397,1.3514412131199318
275,6.082289803220031,5.4747211572630965,0.6075686459569347
276,6.428571428571428,6.139545241763793,0.2890261868076349
277,6.951871657754016,6.136717630768956,0.8151540269850601
278,6.737588652482285,5.948472752626588,0.7891158998556973
279,6.701940035273357,5.189016770651934,1.5129232646214232
280,6.666666666666665,5.347575465029513,1.3190912016371523
281,6.631762652705064,6.16758210157599,0.4641805511290746
282,6.423611111111094,7.872223974343193,1.448612863232099
283,6.390328151986191,8.240221998497233,1.8498938465110424
284,6.712564543889843,8.293023046877366,1.5804585029875229
285,6.67808219178081,7.554352063381678,0.8762698716008686
286,6.814310051107331,7.093321314856221,0.2790112637488899
287,6.239460370994943,7.259837858649586,1.0203774876546436
288,6.375838926174482,7.249888573976636,0.8740496478021544
289,6.499999999999995,7.009344776717597,0.5093447767176027
290,7.14285714285714,7.033762241546415,0.1090949013107245
291,7.438016528925617,7.687445495669312,0.2494289667436948
292,7.7302631578947345,7.405960671744732,0.3243024861500023
293,7.855973813420625,7.326410534275336,0.5295632791452887
294,8.482871125611746,6.466724847132502,2.016146278479244
295,8.92857142857142,6.609655388047015,2.318916040524405
296,8.870967741935477,7.40929790025595,1.4616698416795266
297,8.988764044943842,7.986341999696409,1.0024220452474335
298,9.250398724082933,8.310745474551702,0.9396532495312292
299,9.84126984126985,8.246174386720531,1.5950954545493197
300,10.252365930599373,8.136556157224637,2.1158097733747336
301,10.485133020344284,8.876264874558172,1.6088681457861114
302,10.697674418604652,9.236434137397463,1.4612402812071874
303,11.076923076923071,8.584105085526858,2.4928179913962154
304,11.45038167938932,8.537575036755857,2.9128066426334627
305,11.836115326251884,9.016238395252426,2.819876930999458
306,11.879699248120312,9.671988021630929,2.207711226489385
307,12.071535022354718,10.00146697601206,2.0700680463426586
308,12.5925925925926,9.656436265889038,2.9361563267035606
309,13.254786450662737,10.10396989954224,3.150816551120497
310,13.868613138686126,9.975602703370807,3.893010435315317
311,14.161849710982644,10.568342443513083,3.59350726746956
312,14.592274678111572,10.768524077845049,3.823750600266525
313,14.589235127478762,10.48776395938298,4.101471168095781
314,14.425770308123242,11.108559392802276,3.317210915320967
315,14.265927977839322,12.969228823676737,1.296699154162587
316,13.15068493150684,15.175700237257445,2.025015305750605
317,12.890094979647216,16.21186585196059,3.3217708723133725
318,12.768817204301076,16.709677462381066,3.94086025807999
319,12.632978723404252,17.29415874178147,4.661180018377216
320,12.631578947368416,15.70043995424796,3.068861006879544
321,12.353706111833551,15.266948758917792,2.9132426470842407
322,11.794871794871796,14.953808163438133,3.1589363685663336
323,11.392405063291132,9.992517733684464,1.3998873296066687
324,10.611735330836458,11.353846421096728,0.7421110902602699
325,10.13597033374536,12.5265715159356,2.3906011821902418
326,9.79192166462668,12.509237725769534,2.7173160611428546
327,9.696969696969692,12.753581141570717,3.0566114446010246
